name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
pune,2021-12-06,82.5,56.7,68.6,83,56.7,68.6,62,80.9,0,0,0,,,,,8.5,50.5,1013,21.4,3.4,214,18.4,8,,2021-12-06T06:53:41,2021-12-06T17:57:33,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-07,82.1,58.7,69,83.2,58.7,69,61.7,79.7,0,0,0,,,,,11,79,1013.8,17.2,2.5,203.6,17.5,7,,2021-12-07T06:54:18,2021-12-07T17:57:48,0.1,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-08,82.1,59.3,68.7,82.5,59.3,68.7,60.7,78.1,0,0,0,,,,,13.4,82.8,1014.1,15.6,3.4,204.2,17.7,7,,2021-12-08T06:54:54,2021-12-08T17:58:04,0.13,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-09,82.1,59.4,69.5,82.7,59.4,69.7,62,79.2,0,0,0,,,,,10.7,80,1015.1,19,3.4,200.9,17.4,7,,2021-12-09T06:55:30,2021-12-09T17:58:22,0.17,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-10,83,61.1,70,83.8,61.1,70.2,64,83,0,0,0,,,,,12.8,76.5,1015.6,22,3.4,198.4,17.1,7,,2021-12-10T06:56:06,2021-12-10T17:58:40,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-11,82.6,59.6,70,82.9,59.6,70,63.6,82,0,0,0,,,,,13.6,87.4,1015.5,42.2,3.9,195.2,16.7,7,,2021-12-11T06:56:41,2021-12-11T17:59:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-12,82.1,59.3,69.4,82.6,59.3,69.4,62.4,80.5,0,0,0,,,,,11.9,91.2,1015.5,48.1,3.4,182.7,15.5,7,,2021-12-12T06:57:17,2021-12-12T17:59:21,0.27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-13,82.1,60.2,69.1,82.5,60.2,69.1,62.4,81,0,0,0,,,,,9.2,84,1014.6,81.4,3.3,154.4,13.3,5,,2021-12-13T06:57:52,2021-12-13T17:59:43,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-14,80.8,60.9,69.3,82.2,60.9,69.3,63,82,0,0,0,,,,,8.9,82.4,1013.6,79.6,3.4,161.3,13.9,6,,2021-12-14T06:58:26,2021-12-14T18:00:06,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-15,80.8,60.5,68.6,82.2,60.5,68.7,62.9,83.2,0,0,0,,,,,9.6,90.2,1014,72.4,3.4,147.2,12.8,5,,2021-12-15T06:59:00,2021-12-15T18:00:30,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-16,83,62,69.5,83.3,62,69.6,63.7,83.4,0,0,0,,,,,9.8,102,1014.8,75.3,3.9,146,12.6,5,,2021-12-16T06:59:33,2021-12-16T18:00:54,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-17,82.6,60.5,68.6,82.1,60.5,68.6,60.8,78.3,0,0,0,,,,,8.1,84,1015.2,76.4,3.7,167.8,14.4,6,,2021-12-17T07:00:06,2021-12-17T18:01:20,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-18,81.7,56.9,66.6,81.8,56.9,66.6,57.8,76,0,0,0,,,,,11.6,82.6,1015.7,55.2,3.3,207,18,8,,2021-12-18T07:00:39,2021-12-18T18:01:47,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-19,80.3,54.8,64.6,80.4,54.8,64.6,55.4,74.9,0,0,0,,,,,13.6,80.1,1016.8,14.1,3.4,214.7,18.7,8,,2021-12-19T07:01:11,2021-12-19T18:02:15,0.5,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-20,80,53,64.1,80,53,64.1,53.8,72,0,0,0,,,,,12.5,81.6,1016.6,1.5,3.4,212.3,18.4,8,,2021-12-20T07:01:42,2021-12-20T18:02:43,0.54,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-21,81.8,52.1,64.7,80.7,52.1,64.6,54,71.3,0,0,0,,,,,9.4,87.1,1015.9,6.6,3.7,208.2,17.9,8,,2021-12-21T07:02:12,2021-12-21T18:03:12,0.57,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-22,83,53.1,66,82.3,53.1,66,55.5,71.8,0,0,0,,,,,6.9,55.5,1014,12.1,3.3,209.8,18.2,8,,2021-12-22T07:02:42,2021-12-22T18:03:42,0.61,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-23,87.5,54.1,66.7,86.2,54.1,66.7,56.9,73.9,0,0,0,,,,,7.2,37.8,1013.2,3.8,3.3,208,18,8,,2021-12-23T07:03:11,2021-12-23T18:04:13,0.64,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-24,86.2,56.9,66.6,85.4,56.9,66.5,57.7,75.6,0,0,0,,,,,7.4,301.1,1013.2,0,3.9,206.5,17.6,7,,2021-12-24T07:03:40,2021-12-24T18:04:44,0.67,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-25,86.1,54.8,66.5,84.4,54.8,66.5,57.1,75.2,0,0,0,,,,,5.6,347.3,1014,0,3.6,213.1,18.4,8,,2021-12-25T07:04:07,2021-12-25T18:05:17,0.71,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-26,85.7,53.7,67.1,85.2,53.7,67.1,56.9,73,0,0,0,,,,,7.2,29.1,1015.1,19.5,3.6,214.3,18.7,8,,2021-12-26T07:04:34,2021-12-26T18:05:50,0.74,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-27,83.9,54.8,67.8,83.6,54.8,67.9,56.9,70.5,0,0,0,,,,,8.9,64.4,1015.5,14.7,3.4,201.7,17.4,7,,2021-12-27T07:05:00,2021-12-27T18:06:23,0.75,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-28,86.6,57.6,69,85.6,57.6,69.1,59,72.4,0,0,0,,,,,6.7,233.1,1014,12.3,3.4,195.9,16.9,7,,2021-12-28T07:05:25,2021-12-28T18:06:57,0.81,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-29,81.2,54.2,66.4,80.7,54.2,66.4,55.4,71.6,0,0,0,,,,,9.4,44.2,1014.2,3.6,3.5,216.2,18.7,8,,2021-12-29T07:05:49,2021-12-29T18:07:32,0.85,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-30,78,56.4,65.6,78,56.4,65.6,58.5,79.6,0,0,0,,,,,15,91.9,1017,18.1,2.5,203.8,17.7,7,,2021-12-30T07:06:12,2021-12-30T18:08:07,0.88,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-12-31,79.4,58.4,67.6,79.4,58.4,67.6,60.1,78.8,0,0,0,,,,,16.8,93.8,1017.9,22,3.4,215.4,18.6,8,,2021-12-31T07:06:34,2021-12-31T18:08:42,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-01,82.1,57.3,69.2,83.3,57.3,69.3,61.2,77.7,0,0,0,,,,,11.2,95.8,1017.6,20.7,3.7,211.1,18.3,8,,2022-01-01T07:06:55,2022-01-01T18:09:18,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-02,81.2,60.2,69.6,82,60.2,69.7,61.9,78.5,0,0,0,,,,,10.7,88.8,1015.8,19.4,3.4,205,17.8,7,,2022-01-02T07:07:15,2022-01-02T18:09:55,0.98,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-03,83.9,60.2,69.7,83.8,60.2,69.7,61,76.3,0,0,0,,,,,13.2,90.7,1015.1,52.8,3.4,206.7,17.8,7,,2022-01-03T07:07:34,2022-01-03T18:10:31,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-04,80.9,59.8,69.3,81.5,59.8,69.3,58.9,72.2,0,0,0,,,,,11.4,96.4,1015.1,50.1,3.4,210.8,18.3,8,,2022-01-04T07:07:52,2022-01-04T18:11:08,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-05,86.2,56.7,68.1,85.1,56.7,68.2,57.7,72.1,0,0,0,,,,,9.6,127.8,1014.5,8.5,3.4,206.7,17.9,7,,2022-01-05T07:08:09,2022-01-05T18:11:46,0.08,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-06,83.9,57.6,68.1,82.9,57.6,68.1,58.6,74.5,0,0,0,,,,,6.5,165.5,1013.4,26,3.4,211.5,18.4,8,,2022-01-06T07:08:25,2022-01-06T18:12:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-07,83.5,57.3,67.5,82.7,57.3,67.4,59.6,79.2,0,0,0,,,,,10.5,226.8,1012.8,23.8,3.4,211,18.1,8,,2022-01-07T07:08:40,2022-01-07T18:13:01,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-08,86.1,58.7,68.4,82.9,58.7,68.2,60.1,78.8,0,0,0,,,,,8.5,251.5,1012.8,32.1,3.7,223,19.3,8,,2022-01-08T07:08:53,2022-01-08T18:13:39,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-09,80.7,59.1,67.5,81,59.1,67.5,60.8,81.2,0.024,100,25,rain,,,,7.8,306.4,1012.7,72.1,3.9,217.9,18.8,8,,2022-01-09T07:09:06,2022-01-09T18:14:17,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-01-10,81.6,53.1,65.3,80.9,53.1,65.2,53.9,69.8,0,0,0,,0,0,11.4,9.6,287.7,1013.2,11.2,7.6,231.6,19.9,8,10,2022-01-10T07:09:17,2022-01-10T18:14:55,0.25,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-11,79.4,54.8,65.3,79.4,54.8,65.3,50.2,62.2,0,0,0,,0,0,10.1,10.5,274.4,1013.8,22.4,11.1,214.1,18.4,8,10,2022-01-11T07:09:27,2022-01-11T18:15:34,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-12,76.4,54.8,64.8,76.4,54.8,64.8,53.3,69.6,0,0,0,,0,0,10.3,7.6,62.9,1013.6,33.1,11.1,211.7,18.2,8,10,2022-01-12T07:09:36,2022-01-12T18:16:12,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-13,77.1,54.8,64.4,77.1,54.8,64.4,55.7,75.1,0,0,0,rain,0,0,11,6,110.2,1012.9,50,11.1,104.3,8.9,8,10,2022-01-13T07:09:43,2022-01-13T18:16:50,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-14,78.1,58.7,65.8,78.1,58.7,65.8,55.9,73.2,0,0,0,rain,0,0,6.7,6.7,4.6,1012.8,60.3,11.1,132.6,11.5,8,10,2022-01-14T07:09:50,2022-01-14T18:17:29,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-15,77.8,58,66.6,77.8,58,66.6,53.3,66,0,0,0,,0,0,11.9,8.7,76.9,1014,27.4,11.1,212.5,18.2,8,10,2022-01-15T07:09:55,2022-01-15T18:18:07,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-16,81.2,55.1,68.3,80,55.1,68.2,52,59.2,0,0,0,,0,0,16.6,11.4,92.7,1015,19.5,11.1,212.6,18.3,8,10,2022-01-16T07:09:59,2022-01-16T18:18:45,0.44,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-17,81.9,59.6,69.9,80.6,59.6,69.8,55.5,63.8,0,0,0,,0,0,12.8,10.5,88.4,1016.7,20.2,11.1,208.6,17.9,8,10,2022-01-17T07:10:01,2022-01-17T18:19:23,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-18,83.4,57.8,70.9,82.8,57.8,70.7,52.5,55.7,0,0,0,,0,0,6.9,7.4,70.6,1015.8,7.6,11.1,214.8,18.3,8,10,2022-01-18T07:10:03,2022-01-18T18:20:01,0.5,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-19,86.1,56.6,71,84,56.6,70.6,48.6,49.8,0,0,0,,0,0,11.9,6.5,44.5,1014.6,5.4,11.6,218.5,18.8,8,10,2022-01-19T07:10:03,2022-01-19T18:20:39,0.54,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-20,88,55.5,71.4,84.4,55.5,70.7,45.9,45.4,0,0,0,,0,0,12.8,12.8,304.9,1012.4,25.1,11.3,219.5,19,8,10,2022-01-20T07:10:02,2022-01-20T18:21:16,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-21,87.9,53.3,71.4,85.5,53.3,70.8,49.1,49.7,0,0,0,,0,0,11.6,10.7,292.2,1012.2,5.6,11.5,220.4,19.1,8,10,2022-01-21T07:09:59,2022-01-21T18:21:53,0.62,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-22,78.5,57.8,68.6,78.5,57.8,68.6,56.2,66.7,0,0,0,,0,0,18.8,14.5,259.1,1011.1,18.5,11.3,220.3,19.1,8,10,2022-01-22T07:09:56,2022-01-22T18:22:30,0.65,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-23,73.1,57.5,65.5,73.1,57.5,65.5,54,68.6,0.016,100,12.5,rain,0,0,17.9,13.2,268.9,1011.1,39.6,11,217,18.8,8,10,2022-01-23T07:09:51,2022-01-23T18:23:07,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-01-24,74.9,50.8,61.6,74.9,50.8,61.6,47.4,64,0,0,0,,0,0,5.8,6.7,347.6,1012.1,14.1,11.3,226.6,19.7,9,10,2022-01-24T07:09:45,2022-01-24T18:23:43,0.72,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-25,76.7,49.7,63,76.7,49.7,63,43,51.6,0,0,0,,0,0,9.8,7.6,70.3,1012.3,1.1,11,228.2,19.8,9,10,2022-01-25T07:09:37,2022-01-25T18:24:20,0.75,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-26,78.2,50.6,64.8,78.2,50.6,64.8,42.6,47.5,0,0,0,,0,0,10.1,7.8,71,1013.2,3.8,11.5,205.6,17.8,9,10,2022-01-26T07:09:29,2022-01-26T18:24:55,0.79,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-27,78.2,52.4,65.6,78.2,52.4,65.6,44.7,50.2,0,0,0,,0,0,10.3,8.5,72,1013.8,16.9,11.1,226.9,19.7,9,10,2022-01-27T07:09:19,2022-01-27T18:25:31,0.83,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-28,79.1,51.5,65.9,79.1,51.5,65.9,45.1,50.7,0,0,0,,0,0,13.4,11.4,100.3,1014.8,3.8,11.3,229.5,20,9,10,2022-01-28T07:09:08,2022-01-28T18:26:06,0.86,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-29,81.8,50.1,66.9,80.2,50.1,66.6,41.7,45,0,0,0,,0,0,9.8,8.7,102.1,1015.6,4.9,11.3,234.6,20.4,9,10,2022-01-29T07:08:55,2022-01-29T18:26:40,0.9,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-30,86.2,50.6,69.6,83.8,50.6,69,42.5,42.5,0,0,0,,0,0,5.8,5.6,58.2,1013.9,12.4,11.3,235,20.4,9,10,2022-01-30T07:08:42,2022-01-30T18:27:14,0.93,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-01-31,89.3,53.7,71.7,86,53.7,70.9,42.6,40.7,0,0,0,,0,0,10.1,7.4,338.9,1013.3,1.5,11.3,237.3,20.5,9,10,2022-01-31T07:08:27,2022-01-31T18:27:48,0.97,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-01,89.3,52.1,71.5,86.2,52.1,70.6,38.2,36.2,0,0,0,,0,0,6.5,6,20.4,1011.8,0.5,11.3,237.1,20.5,9,10,2022-02-01T07:08:11,2022-02-01T18:28:21,0,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-02,89.3,53,72.9,86.4,53,71.9,41.1,37.5,0,0,0,,0,0,10.7,9.8,270,1011.8,12.5,11.3,235.7,20.4,9,10,2022-02-02T07:07:54,2022-02-02T18:28:54,0.03,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-03,85.7,53.9,70.4,82.4,53.9,69.7,43.2,44.4,0,0,0,,0,0,13.6,12.5,268.9,1011.1,10.3,11.5,241,20.8,9,10,2022-02-03T07:07:36,2022-02-03T18:29:26,0.07,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-04,81.2,58,67.5,80.4,58,67.3,50.3,59.4,0,0,0,,0,0,8.3,7.8,265.6,1011,20.4,11.6,236.3,20.5,9,10,2022-02-04T07:07:16,2022-02-04T18:29:58,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-05,84.3,52.4,68.5,82.2,52.4,68,47,52.9,0,0,0,,0,0,10.1,7.6,146.6,1011.7,31.2,11.3,239.8,20.8,9,10,2022-02-05T07:06:55,2022-02-05T18:30:29,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-06,86.4,54.2,71.1,83.7,54.2,70.4,47.4,49.1,0,0,0,,0,0,10.7,8.5,138.8,1013.6,30.6,11,238.8,20.6,9,10,2022-02-06T07:06:34,2022-02-06T18:31:00,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-07,88.9,57.3,71.6,86.6,57.3,71.1,52.2,54.9,0,0,0,,0,0,9.6,10.3,292.3,1014.1,58.6,11.1,234.6,20.2,9,10,2022-02-07T07:06:11,2022-02-07T18:31:31,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-08,88.9,59.6,71.1,86.4,59.6,70.8,55.9,63.3,0,0,0,,0,0,12.8,14.3,303.9,1013.1,11.9,11.3,234.9,20.2,9,10,2022-02-08T07:05:47,2022-02-08T18:32:00,0.25,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-09,83.9,56,68.3,81.7,56,67.9,47.3,55.6,0,0,0,,0,0,8.9,8.5,321,1013,26.3,11.3,246.7,21.5,9,10,2022-02-09T07:05:22,2022-02-09T18:32:30,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-10,83,56,69.9,81.5,56,69.5,46.6,47.9,0,0,0,,0,0,14.5,10.3,49.2,1013.3,32.1,11.5,241.1,21,9,10,2022-02-10T07:04:56,2022-02-10T18:32:58,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-11,82.7,56,70.7,81.1,56,70.3,45.9,44.2,0,0,0,,0,0,13.6,10.3,75.3,1013.7,26.6,11.3,240.7,20.8,9,10,2022-02-11T07:04:28,2022-02-11T18:33:27,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-12,84.3,55.7,71.4,82.6,55.7,70.9,45.6,43.1,0,0,0,,0,0,11,8.5,87.9,1013.1,34.6,11.3,241.1,20.8,9,10,2022-02-12T07:04:00,2022-02-12T18:33:54,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-13,87.5,57.5,72.9,85.2,57.5,72.3,48.4,45.8,0,0,0,,0,0,14.1,9.8,100.4,1010.9,15.9,11.3,241.6,20.8,9,10,2022-02-13T07:03:31,2022-02-13T18:34:22,0.39,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-14,87.2,58.4,72.2,83.9,58.4,71.5,45.8,44.2,0,0,0,,0,0,16.3,12.1,284.7,1010.7,7.5,11.3,245.2,21.3,9,10,2022-02-14T07:03:01,2022-02-14T18:34:48,0.42,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-15,86.6,55.1,71.7,83.6,55.1,70.9,43.2,40.8,0,0,0,,0,0,12.1,10.5,304.5,1010.9,6.7,11.3,247.4,21.5,9,10,2022-02-15T07:02:30,2022-02-15T18:35:14,0.45,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-16,86.1,56.6,71,83.1,56.6,70.5,47,46.4,0,0,0,,0,0,15.9,15,271.3,1009.6,14.7,11.3,247.3,21.4,9,10,2022-02-16T07:01:57,2022-02-16T18:35:40,0.5,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-17,87.1,60.5,72.1,83.9,60.5,71.4,44.5,40.1,0,0,0,,0,0,15,13.6,247.9,1008.3,12.1,11.5,248,21.6,9,10,2022-02-17T07:01:24,2022-02-17T18:36:05,0.52,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-18,89.7,58.4,73.4,86.3,58.4,72.5,45.7,40.5,0,0,0,,0,0,8.7,11.9,262.6,1009.4,10.3,11.5,249.8,21.5,9,10,2022-02-18T07:00:50,2022-02-18T18:36:30,0.56,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-19,89.8,60.2,75.3,87.7,60.2,74.4,48.8,42.3,0,0,0,,0,0,11.4,12.5,246.8,1011.5,16,11.5,246.5,21.5,9,10,2022-02-19T07:00:16,2022-02-19T18:36:54,0.59,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-20,92,56.9,75.2,88.2,56.9,74.1,43.5,37.6,0,0,0,,0,0,11.2,11.6,282.6,1011.1,80.1,11.5,254.3,22,9,10,2022-02-20T06:59:40,2022-02-20T18:37:17,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-21,92,53.9,74,88.1,53.9,72.8,40.5,36.1,0,0,0,,0,0,11.9,8.3,338.2,1010.5,46.6,11.5,259.4,22.5,10,10,2022-02-21T06:59:03,2022-02-21T18:37:40,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-22,93.3,56.6,76.5,89.4,56.6,75.2,40.4,32.4,0,0,0,,0,0,6.3,5.8,59.4,1011.5,19,11.3,258.9,22.4,9,10,2022-02-22T06:58:26,2022-02-22T18:38:03,0.7,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-23,93.8,60.5,77.9,90.5,60.5,76.7,47,38.5,0,0,0,,0,0,7.4,6.9,114.5,1013.2,2,11.1,255.6,22.1,9,10,2022-02-23T06:57:48,2022-02-23T18:38:25,0.73,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-24,93.3,63.2,78.6,90.7,63.2,77.4,47.9,38.3,0,0,0,,0,0,16.3,12.5,306.8,1014.1,56.5,11.3,251.4,21.7,9,10,2022-02-24T06:57:09,2022-02-24T18:38:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-25,92,62.3,77.7,88.4,62.3,76.5,46.8,37.5,0,0,0,,0,0,15.7,10.7,0.7,1013.8,40.2,11.3,254.1,21.9,9,10,2022-02-25T06:56:30,2022-02-25T18:39:08,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-26,91.6,59.6,77.3,87.7,59.6,76,41.4,31.4,0,0,0,,0,0,14.5,9.8,353.1,1013.4,18.7,11.5,258.3,22.3,9,10,2022-02-26T06:55:49,2022-02-26T18:39:28,0.84,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-27,92.9,63.8,77.1,89.1,63.8,75.9,44,34.5,0,0,0,,0,0,16.8,10.1,3.3,1013.9,26.2,11.5,258.6,22.2,9,10,2022-02-27T06:55:08,2022-02-27T18:39:49,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-02-28,91.1,59.1,76.6,87.7,59.1,75.3,41.2,31.5,0,0,0,,0,0,14.5,24.1,72.6,1013.5,15.9,11.3,261.5,22.7,10,10,2022-02-28T06:54:27,2022-02-28T18:40:09,0.91,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
