Date,Time,SM_4,SM_INI,ST_4,temp,humidity,precip,windspeed,cloudcover,conditions
18-11-2022,04:00,31.8,31.8,8.4,-3.8,82.64,0,0,0,Clear
18-11-2022,05:00,31.6,31.8,8.3,-4.1,88.21,0,4,0,Clear
18-11-2022,06:00,31.5,31.7,8.1,-3.9,85.51,0,0,0,Clear
18-11-2022,07:00,31.6,31.8,8,-4.4,88.1,0,0,0,Clear
18-11-2022,08:00,31.6,31.6,7.9,-3.7,87.95,0,0,0,Clear
18-11-2022,09:00,31.7,31.5,7.8,-0.6,74.93,0,6.5,0,Clear
18-11-2022,10:00,31.5,31.6,7.7,2.2,65.12,0,0,11.2,Clear
18-11-2022,11:00,31.6,31.6,7.8,5.3,49.44,0,6.2,0,Clear
18-11-2022,12:00,31.5,31.7,8,7.3,45.84,0,6.2,0,Clear
18-11-2022,13:00,31.5,31.5,8.3,8.7,41.54,0,15.1,14.7,Clear
18-11-2022,14:00,31.5,31.6,8.6,9.8,38.71,0,11.2,14.7,Clear
18-11-2022,15:00,31.5,31.5,8.7,9.9,38.55,0,15.1,14.7,Clear
18-11-2022,16:00,31.5,31.5,8.9,10.7,39.74,0,15.8,30.3,Partially cloudy
18-11-2022,17:00,31.5,31.5,9,9.2,43.52,0,9.7,83.9,Partially cloudy
18-11-2022,18:00,31.5,31.5,9,7.7,51.69,0,8.3,66.3,Partially cloudy
18-11-2022,19:00,31.5,31.5,9,6.2,57.55,0,7,66.3,Partially cloudy
18-11-2022,20:00,31.3,31.5,9,5.7,60.19,0,7,66.3,Partially cloudy
18-11-2022,21:00,31.3,31.5,8.9,4.6,63.76,0,7,74.5,Partially cloudy
18-11-2022,22:00,31.4,31.5,8.8,3.8,66.81,0,4,66.3,Partially cloudy
18-11-2022,23:00,31.3,31.3,8.8,2.2,72.46,0,4,74.5,Partially cloudy
19-11-2022,00:00,31.3,31.3,8.7,1.4,76.44,0,0,74.5,Partially cloudy
19-11-2022,01:00,31.4,31.4,8.6,0.9,77.68,0,0,0,Clear
19-11-2022,02:00,31.3,31.3,8.5,-0.5,82.71,0,0,0,Clear
19-11-2022,03:00,31.2,31.3,8.4,-0.7,84.11,0,5.6,0,Clear
19-11-2022,04:00,31.2,31.4,8.2,-1.2,84.25,0,4,0,Clear
19-11-2022,05:00,31.2,31.3,8.1,-2.5,88.86,0,4,0,Clear
19-11-2022,06:00,31.3,31.2,8,-2.2,88.55,0,4,0,Clear
19-11-2022,07:00,31.2,31.2,7.9,-2.8,89.26,0,0,0,Clear
19-11-2022,08:00,31.3,31.2,7.8,-2.5,86.23,0,0,0,Clear
19-11-2022,09:00,31.1,31.3,7.7,0.7,76.61,0,0,0,Clear
19-11-2022,10:00,31.2,31.2,7.6,3.3,59.63,0,4.7,20.4,Partially cloudy
19-11-2022,11:00,31,31.3,7.7,5.5,39.59,0,4,20.4,Partially cloudy
19-11-2022,12:00,31.1,31.1,7.9,6.7,38.22,0,0.7,20.4,Partially cloudy
19-11-2022,13:00,31,31.2,8.1,7.2,39.89,0,9.7,66.3,Partially cloudy
19-11-2022,14:00,31,31,8.3,8.3,37.55,0,6.8,92.3,Overcast
19-11-2022,15:00,31.1,31.1,8.5,8.2,41.12,0,11,79,Partially cloudy
19-11-2022,16:00,31.1,31,8.6,7.1,42.2,0,13.7,72.7,Partially cloudy
19-11-2022,17:00,30.9,31,8.7,6.5,43.07,0,8.3,66.3,Partially cloudy
19-11-2022,18:00,31.1,31.1,8.7,5.4,44.35,0,9.7,66.3,Partially cloudy
19-11-2022,19:00,31.1,31.1,8.6,3.7,48.89,0,5.6,66.3,Partially cloudy
19-11-2022,20:00,31,30.9,8.6,3.4,50.26,0,5.6,37.3,Partially cloudy
19-11-2022,21:00,31,31.1,8.5,2.3,54.58,0,0,37.3,Partially cloudy
19-11-2022,22:00,31,31.1,8.4,1.6,59.18,0,4,37.3,Partially cloudy
19-11-2022,23:00,31,31,8.3,0.3,64.03,0,0,37.3,Partially cloudy
20-11-2022,00:00,30.8,31,8.2,-0.8,67.78,0,0,20.4,Partially cloudy
20-11-2022,01:00,30.8,31,8.1,-1.5,70.35,0,5.6,20.4,Partially cloudy
20-11-2022,02:00,30.9,31,7.9,-1.6,70.46,0,0,0,Clear
20-11-2022,03:00,30.9,30.8,7.8,-2.8,74.07,0,5.6,0,Clear
20-11-2022,04:00,30.9,30.8,7.7,-3.9,81.83,0,0,0,Clear
20-11-2022,05:00,30.9,30.9,7.5,-3.6,80.03,0,5.6,0,Clear
20-11-2022,06:00,30.9,30.9,7.4,-3,68.27,0,5.6,0,Clear
20-11-2022,07:00,30.8,30.9,7.3,-2.6,65.98,0,8.3,20.4,Partially cloudy
20-11-2022,08:00,30.8,30.9,7.1,-2.5,63.68,0,8.3,20.4,Partially cloudy
20-11-2022,09:00,30.8,30.9,7,-0.9,59.91,0,11.8,20.4,Partially cloudy
20-11-2022,10:00,30.7,30.8,7,0.5,47.86,0,20.2,20.4,Partially cloudy
20-11-2022,11:00,30.7,30.8,7,2.6,40.58,0,17.4,20.4,Partially cloudy
20-11-2022,12:00,30.6,30.8,7.1,3.7,35.69,0,12,20.4,Partially cloudy
20-11-2022,13:00,30.7,30.7,7.3,4.9,29.98,0,11,20.4,Partially cloudy
20-11-2022,14:00,30.7,30.7,7.5,6,26.91,0,9.1,20.4,Partially cloudy
20-11-2022,15:00,30.7,30.6,7.6,6.5,24.32,0,11,20.4,Partially cloudy
20-11-2022,16:00,30.7,30.7,7.7,6.5,24.74,0,8.3,20.4,Partially cloudy
20-11-2022,17:00,30.7,30.7,7.8,5.9,26.12,0,7,20.4,Partially cloudy
20-11-2022,18:00,30.7,30.7,7.8,3.3,35.36,0,8.3,0,Clear
20-11-2022,19:00,30.7,30.7,7.7,2.3,37.44,0,5.6,0,Clear
20-11-2022,20:00,30.7,30.7,7.6,1,44.04,0,5.6,0,Clear
20-11-2022,21:00,30.6,30.7,7.5,-0.3,47.69,0,0,0,Clear
20-11-2022,22:00,30.6,30.7,7.4,-1.6,50.51,0,0,0,Clear
20-11-2022,23:00,30.6,30.7,7.3,-3.1,63.75,0,0,0,Clear
21-11-2022,00:00,30.5,30.6,7.1,-3.2,67.41,0,0,0,Clear
21-11-2022,01:00,30.5,30.6,7,-3.5,71.06,0,4,0,Clear
21-11-2022,02:00,30.6,30.6,6.9,-4.4,72.12,0,0,0,Clear
21-11-2022,03:00,30.5,30.5,6.7,-4.9,73.59,0,0,0,Clear
21-11-2022,04:00,30.6,30.5,6.6,-4.9,74.95,0,0,0,Clear
21-11-2022,05:00,30.4,30.6,6.5,-4.6,77.12,0,4,0,Clear
21-11-2022,06:00,30.5,30.5,6.4,-5.2,77.17,0,4,0,Clear
21-11-2022,07:00,30.5,30.6,6.3,-5.9,82.12,0,0,37.3,Partially cloudy
21-11-2022,08:00,30.4,30.4,6.2,-4.3,81.14,0,4,66.3,Partially cloudy
21-11-2022,09:00,30.4,30.5,6.1,-1.8,70.83,0,0,20.4,Partially cloudy
21-11-2022,10:00,30.4,30.5,6,2.3,54.3,0,2.2,11.2,Clear
21-11-2022,11:00,30.4,30.4,6.1,6,43.3,0,9.6,11.2,Clear
21-11-2022,12:00,30.4,30.4,6.3,9,34.16,0,3.1,11.2,Clear
21-11-2022,13:00,30.5,30.4,6.6,10.4,29.06,0,0,7.8,Clear
21-11-2022,14:00,30.4,30.4,7,12.1,25.93,0,3.1,20.5,Partially cloudy
21-11-2022,15:00,30.4,30.4,7.2,13,23.22,0,0,36.4,Partially cloudy
21-11-2022,16:00,30.4,30.5,7.4,12.3,24.01,0,0,36.4,Partially cloudy
21-11-2022,17:00,30.5,30.4,7.6,11.6,26.32,0,0,66.3,Partially cloudy
21-11-2022,18:00,30.4,30.4,7.6,9.7,30.01,0,4,66.3,Partially cloudy
21-11-2022,19:00,30.4,30.4,7.7,7.3,41.83,0,5.6,66.3,Partially cloudy
21-11-2022,20:00,30.4,30.5,7.6,6.7,42.86,0,4,66.3,Partially cloudy
21-11-2022,21:00,30.4,30.4,7.6,5.4,49.93,0,0,72.7,Partially cloudy
21-11-2022,22:00,30.4,30.4,7.5,4.6,58.34,0,0,61.5,Partially cloudy
21-11-2022,23:00,30.4,30.4,7.4,2.9,67.51,0,0,37.3,Partially cloudy
22-11-2022,00:00,30.4,30.4,7.4,2.6,67.73,0,5.6,44.6,Partially cloudy
22-11-2022,01:00,30.3,30.4,7.3,1.4,72.11,0,0,20.4,Partially cloudy
22-11-2022,02:00,30.3,30.4,7.2,0.1,76.2,0,0,0,Clear
22-11-2022,03:00,30.4,30.4,7.1,0,79.16,0,0,0,Clear
22-11-2022,04:00,30.3,30.3,7,0.3,80.84,0,7,0,Clear
22-11-2022,05:00,30.2,30.3,7,-0.6,82.23,0,4,20.4,Partially cloudy
22-11-2022,06:00,30.3,30.4,6.9,-0.4,81.95,0,0,17.6,Clear
22-11-2022,07:00,30.3,30.3,6.8,0.6,85.05,0,0,100,Overcast
22-11-2022,08:00,30.2,30.2,6.8,2.1,78.09,0,0,91.7,Overcast
22-11-2022,09:00,30.2,30.3,6.8,4.1,72.53,0,4.6,89.4,Partially cloudy
22-11-2022,10:00,30.2,30.3,6.8,7.3,54.55,0,1.5,89.4,Partially cloudy
22-11-2022,11:00,30.2,30.2,7,9.2,46.89,0,2.2,79.6,Partially cloudy
22-11-2022,12:00,30.2,30.2,7.2,12.1,39.7,0,2.2,79.6,Partially cloudy
22-11-2022,13:00,30.3,30.2,7.5,13.1,36.91,0,0,65.9,Partially cloudy
22-11-2022,14:00,30.2,30.2,7.8,14.6,32.03,0,2.2,47.7,Partially cloudy
22-11-2022,15:00,30.3,30.2,8,15.4,30.24,0,0,47.7,Partially cloudy
22-11-2022,16:00,30.3,30.3,8.2,15.5,29.53,0,0,47.7,Partially cloudy
22-11-2022,17:00,30.3,30.2,8.4,14.6,33.87,0,0,66.3,Partially cloudy
22-11-2022,18:00,30.3,30.3,8.4,11.5,39.42,0,0,66.3,Partially cloudy
22-11-2022,19:00,30.2,30.3,8.4,9,47.99,0,4,66.3,Partially cloudy
22-11-2022,20:00,30.3,30.3,8.4,7.9,52.43,0,0,37.3,Partially cloudy
22-11-2022,21:00,30.2,30.3,8.3,6.8,58.99,0,0,37.3,Partially cloudy
22-11-2022,22:00,30.4,30.2,8.2,4.8,70.1,0,0,37.3,Partially cloudy
22-11-2022,23:00,30.1,30.3,8.1,3.8,76.08,0,4,20.4,Partially cloudy
23-11-2022,00:00,30.1,30.2,8,3.1,77.1,0,0,20.4,Partially cloudy
23-11-2022,01:00,30.2,30.4,7.9,1.7,85.69,0,4,0,Clear
23-11-2022,02:00,30.2,30.1,7.8,2,83.37,0,0,0,Clear
23-11-2022,03:00,30.1,30.1,7.7,1.3,82.83,0,0,0,Clear
23-11-2022,04:00,30.1,30.2,7.6,0.5,88.88,0,4,0,Clear
23-11-2022,05:00,30.2,30.2,7.5,0.9,85.7,0,0,0,Clear
23-11-2022,06:00,30.2,30.1,7.4,-0.1,85.37,0,4,0,Clear
23-11-2022,07:00,30.2,30.1,7.3,-0.6,89.95,0,0,0,Clear
23-11-2022,08:00,30.1,30.2,7.2,-0.5,88.95,0,4,0,Clear
23-11-2022,09:00,30.1,30.2,7.1,4.1,71.36,0,0,0,Clear
23-11-2022,10:00,30.1,30.2,7,7.2,60.91,0,0,0,Clear
23-11-2022,11:00,30,30.1,7.1,11.6,48.82,0,2.2,7.8,Clear
23-11-2022,12:00,30,30.1,7.4,15.7,31.5,0,8.9,11.2,Clear
23-11-2022,13:00,30.1,30.1,7.8,17.4,27.67,0,2.2,11.2,Clear
23-11-2022,14:00,30,30,8.2,18.5,25.9,0,4,37.3,Partially cloudy
23-11-2022,15:00,30,30,8.4,19.8,24.2,0,0,37.3,Partially cloudy
23-11-2022,16:00,30,30.1,8.6,19.8,25.13,0,0,66.3,Partially cloudy
23-11-2022,17:00,30,30,8.8,18.9,27.34,0,0,66.3,Partially cloudy
23-11-2022,18:00,30,30,8.9,15.5,34.81,0,0,37.3,Partially cloudy
23-11-2022,19:00,30,30,8.9,13,42.51,0,0,85.3,Partially cloudy
23-11-2022,20:00,30,30,8.9,12.2,49.59,0,4,91.7,Overcast
23-11-2022,21:00,30,30,8.8,9.8,56.89,0,0,38,Partially cloudy
23-11-2022,22:00,30.1,30,8.8,8.4,62.3,0,0,0,Clear
23-11-2022,23:00,30,30,8.7,7.7,65.23,0,4,37.3,Partially cloudy
24-11-2022,00:00,29.9,30,8.6,7.2,68.62,0,7,37.3,Partially cloudy
24-11-2022,01:00,30,30.1,8.5,6.8,71.63,0,5.6,20.4,Partially cloudy
24-11-2022,02:00,30,30,8.4,6.2,72.21,0,0,0,Clear
24-11-2022,03:00,30.1,29.9,8.4,6,72.63,0,7,0,Clear
24-11-2022,04:00,30,30,8.3,6.3,70.54,0,12.3,0,Clear
24-11-2022,05:00,30.1,30,8.2,5.7,73.58,0,12.3,0,Clear
24-11-2022,06:00,29.9,30.1,8.1,6.3,68.54,0,7,0,Clear
24-11-2022,07:00,29.9,30,8.1,6.2,68.83,0,7,66.3,Partially cloudy
24-11-2022,08:00,29.9,30.1,8,6.7,68.82,0,9.7,66.3,Partially cloudy
24-11-2022,09:00,29.9,29.9,8,10.3,61.02,0,8.3,37.3,Partially cloudy
24-11-2022,10:00,29.9,29.9,8,15.2,47.82,0,16,37.3,Partially cloudy
24-11-2022,11:00,29.9,29.9,8.2,18.1,46.91,0,19.3,66.3,Partially cloudy
24-11-2022,12:00,29.9,29.9,8.4,19.1,48.81,0,16.4,66.3,Partially cloudy
24-11-2022,13:00,29.8,29.9,8.7,19.8,54.58,0,19.3,88.9,Partially cloudy
24-11-2022,14:00,29.8,29.9,9.1,19.9,54.9,0,13.7,72.7,Partially cloudy
24-11-2022,15:00,29.8,29.9,9.4,19.1,57.66,0,15.3,79,Partially cloudy
24-11-2022,16:00,29.9,29.8,9.7,18.1,55.59,0,11,74.5,Partially cloudy
24-11-2022,17:00,29.9,29.8,9.8,17.4,56.17,0,8.3,74.5,Partially cloudy
24-11-2022,18:00,29.9,29.8,9.9,15.5,57.4,0,7,74.5,Partially cloudy
24-11-2022,19:00,29.8,29.9,10,14.1,61.02,0,5.6,74.5,Partially cloudy
24-11-2022,20:00,29.8,29.9,10,13.5,60.84,0,7,74.5,Partially cloudy
24-11-2022,21:00,29.8,29.9,9.9,13.2,62.08,0,7,74.5,Partially cloudy
24-11-2022,22:00,29.9,29.8,9.9,13.3,63.16,0,4,93.6,Overcast
24-11-2022,23:00,29.7,29.8,9.9,13.1,69.03,0,5.6,100,Overcast
25-11-2022,00:00,29.9,29.8,9.9,12.3,78.29,0.262,5.6,100,"Rain, Overcast"
25-11-2022,01:00,29.9,29.9,9.9,11.7,85.42,1.157,8.3,100,"Rain, Overcast"
25-11-2022,02:00,29.9,29.7,9.9,11.2,91.21,0.596,9.7,98.5,"Rain, Overcast"
25-11-2022,03:00,29.8,29.9,10,11.2,91.28,0.224,7,59.9,"Rain, Partially cloudy"
25-11-2022,04:00,29.8,29.9,10,11.2,88.45,0,9.7,90.2,Overcast
25-11-2022,05:00,29.8,29.9,10,10.8,90.43,0,5.6,45.8,Partially cloudy
25-11-2022,06:00,29.8,29.8,10,11.4,90.26,0,4,100,Overcast
25-11-2022,07:00,29.8,29.8,10,11.5,90.65,0,3.1,100,Overcast
25-11-2022,08:00,29.8,29.8,10.1,11.6,93.89,0.373,7,100,"Rain, Overcast"
25-11-2022,09:00,29.8,29.8,10.1,12,94.07,0,5.6,100,Overcast
25-11-2022,10:00,29.9,29.8,10.1,12.9,91.81,0,9.1,79,Partially cloudy
25-11-2022,11:00,29.9,29.8,10.2,15.7,78.97,0,8.2,43.6,Partially cloudy
25-11-2022,12:00,29.9,29.8,10.5,18.1,70.38,0,11.6,37.3,Partially cloudy
25-11-2022,13:00,29.8,29.9,10.7,19,66.09,0,16.1,88.9,Partially cloudy
25-11-2022,14:00,29.9,29.9,11,18.9,63.59,0,22.7,91.7,Overcast
25-11-2022,15:00,29.9,29.9,11.2,18.2,64.31,0,21.6,90.5,Overcast
25-11-2022,16:00,29.8,29.8,11.3,18.2,63.61,0,21.1,83.9,Partially cloudy
25-11-2022,17:00,30,29.9,11.4,17.6,62.64,0,15.6,83.9,Partially cloudy
25-11-2022,18:00,30,29.9,11.5,15.2,70.62,0,9.1,90.2,Overcast
25-11-2022,19:00,29.8,29.8,11.5,13.8,74.81,0,13.4,45.8,Partially cloudy
25-11-2022,20:00,29.9,30,11.5,13.7,75.24,0,11.8,25.5,Partially cloudy
25-11-2022,21:00,29.8,30,11.4,12.6,80.47,0,12.3,43.7,Partially cloudy
25-11-2022,22:00,29.8,29.8,11.4,12.2,80.32,0,8.7,61.2,Partially cloudy
25-11-2022,23:00,29.8,29.9,11.3,10.8,86.07,0,9.6,37.3,Partially cloudy
26-11-2022,00:00,29.8,29.8,11.2,10.6,84.56,0,13.4,66.3,Partially cloudy
26-11-2022,01:00,29.9,29.8,11.1,9.4,88.12,0,12.3,37.3,Partially cloudy
26-11-2022,02:00,29.7,29.8,11,8.5,88.35,0,10.6,0,Clear
26-11-2022,03:00,29.8,29.8,10.8,7.3,90.38,0,1.6,0,Clear
26-11-2022,04:00,29.7,29.9,10.7,7.9,90.83,0,6.8,0,Clear
26-11-2022,05:00,29.7,29.7,10.6,6.8,93.83,0,7.7,0,Clear
26-11-2022,06:00,29.7,29.8,10.5,6.9,93.91,0,8.3,0,Clear
26-11-2022,07:00,29.7,29.7,10.4,6.4,96.34,0,4,74.5,Partially cloudy
26-11-2022,08:00,29.7,29.7,10.3,6.8,96.62,0,0,74.5,Partially cloudy
26-11-2022,09:00,29.8,29.7,10.2,9.5,90.63,0,0,74.5,Partially cloudy
26-11-2022,10:00,29.7,29.7,10.2,11.8,81.14,0,15,74.5,Partially cloudy
26-11-2022,11:00,29.7,29.7,10.3,14.1,71.88,0,20.6,74.5,Partially cloudy
26-11-2022,12:00,29.7,29.8,10.5,15.3,69.25,0,13.6,74.5,Partially cloudy
26-11-2022,13:00,29.6,29.7,10.6,16.4,66.91,0,19.7,74.5,Partially cloudy
26-11-2022,14:00,29.6,29.7,10.8,16.8,65.24,0,15,74.5,Partially cloudy
26-11-2022,15:00,29.7,29.7,10.9,16.3,67.81,0,15.2,98.5,Overcast
26-11-2022,16:00,29.7,29.6,11,17.2,66.17,0,11.2,80.9,Partially cloudy
26-11-2022,17:00,29.7,29.6,11.2,17.2,66.28,0,15.6,92.3,Overcast
26-11-2022,18:00,29.7,29.7,11.2,16.5,74.56,0,15,100,Overcast
26-11-2022,19:00,29.7,29.7,11.3,16.8,78.83,0,19.3,100,Overcast
26-11-2022,20:00,29.8,29.7,11.4,16.2,87.27,0.224,20.9,100,"Rain, Overcast"
26-11-2022,21:00,29.7,29.7,11.4,15.9,92.26,0.373,20.2,100,"Rain, Overcast"
26-11-2022,22:00,29.9,29.7,11.5,15.9,89.51,0.224,21.9,100,"Rain, Overcast"
26-11-2022,23:00,29.8,29.8,11.6,15.8,93.02,1.118,25.8,100,"Rain, Overcast"
27-11-2022,00:00,29.9,29.7,11.6,15.5,95.03,0.745,25.2,100,"Rain, Overcast"
27-11-2022,01:00,30,29.9,11.7,15.8,92.71,0.373,24.3,100,"Rain, Overcast"
27-11-2022,02:00,32.4,29.8,11.8,16.4,93.34,0,25.6,100,Overcast
27-11-2022,03:00,34.2,29.9,11.8,16.4,93.04,0.596,23.7,100,"Rain, Overcast"
27-11-2022,04:00,35.3,30,11.9,16.5,95.76,0,17.5,100,Overcast
27-11-2022,05:00,35.6,32.4,12,18.2,92.42,0,25.3,91.7,Overcast
27-11-2022,06:00,35.5,34.2,12,16.7,75.72,0,28.2,39.5,Partially cloudy
27-11-2022,07:00,35.4,35.3,12.1,14.5,80.5,0,25.9,50,Partially cloudy
27-11-2022,08:00,35.2,35.6,12.1,14.2,74.82,0,30.3,83.9,Partially cloudy
27-11-2022,09:00,35.1,35.5,12,13.4,70.27,0,24.7,20.4,Partially cloudy
27-11-2022,10:00,35,35.4,12,12.8,65.23,0,27.6,84.1,Partially cloudy
27-11-2022,11:00,34.8,35.2,11.9,12.1,65.86,0,28.5,100,Overcast
27-11-2022,12:00,34.7,35.1,11.9,12.8,64.85,0,27.7,100,Overcast
27-11-2022,13:00,34.6,35,11.9,14.6,59.38,0,29.3,91.7,Overcast
27-11-2022,14:00,34.3,34.8,11.9,14.7,59.45,0,20,100,Overcast
27-11-2022,15:00,34.3,34.7,11.9,14.7,59.3,0,22.1,100,Overcast
27-11-2022,16:00,34.2,34.6,11.9,14.7,59.8,0,13.2,100,Overcast
27-11-2022,17:00,34.1,34.3,11.9,14.1,64.57,0,9.8,100,Overcast
27-11-2022,18:00,34,34.3,11.9,13.1,69.16,0,13,100,Overcast
27-11-2022,19:00,33.9,34.2,11.8,12,71.59,0,14.8,100,Overcast
27-11-2022,20:00,33.9,34.1,11.8,11.6,73.5,0,13.8,100,Overcast
27-11-2022,21:00,33.8,34,11.7,11.6,73.5,0,12.3,100,Overcast
27-11-2022,22:00,33.8,33.9,11.7,11.5,73.68,0,10.7,100,Overcast
27-11-2022,23:00,33.6,33.9,11.6,11.1,78.94,0,8.5,100,Overcast
28-11-2022,00:00,33.6,33.8,11.6,11.5,77.08,0,12.5,100,Overcast
28-11-2022,01:00,33.5,33.8,11.6,11,80.86,0,14.7,100,Overcast
28-11-2022,02:00,33.4,33.6,11.5,9.9,88.8,0,9.6,100,Overcast
28-11-2022,03:00,33.3,33.6,11.5,9.8,83.26,0,10.5,100,Overcast
28-11-2022,04:00,33.2,33.5,11.4,9.8,82.75,0,9.4,100,Overcast
28-11-2022,05:00,33.3,33.4,11.4,9.2,82.06,0,12.8,100,Overcast
28-11-2022,06:00,33.2,33.3,11.4,9.1,77.58,0,7.5,100,Overcast
28-11-2022,07:00,33.1,33.2,11.3,9.1,78.27,0,7.3,100,Overcast
28-11-2022,08:00,33.1,33.3,11.3,9.1,78.83,0,4,100,Overcast
28-11-2022,09:00,33.1,33.2,11.2,10.1,71.62,0,3.3,32.1,Partially cloudy
28-11-2022,10:00,33.1,33.1,11.2,10.5,69.39,0,3.3,24.8,Partially cloudy
28-11-2022,11:00,32.9,33.1,11.3,12.5,61.74,0,0,20.4,Partially cloudy
28-11-2022,12:00,32.7,33.1,11.4,13.6,57.25,0,6.9,0,Clear
28-11-2022,13:00,32.7,33.1,11.6,14.1,54.62,0,8,0,Clear
28-11-2022,14:00,32.7,32.9,11.8,15.2,51.45,0,7.8,0,Clear
28-11-2022,15:00,32.6,32.7,11.9,15.8,50.93,0,10.6,0,Clear
28-11-2022,16:00,32.7,32.7,12,14.6,53.39,0,6.2,0,Clear
28-11-2022,17:00,32.7,32.7,12.1,15.3,51.73,0,0,0,Clear
28-11-2022,18:00,32.6,32.6,12,12.6,61.03,0,0,0,Clear
28-11-2022,19:00,32.7,32.7,12,11.3,64.38,0,0,0,Clear
28-11-2022,20:00,32.6,32.7,11.8,8.5,81.52,0,7,0,Clear
28-11-2022,21:00,32.5,32.6,11.6,7.7,83.48,0,4,0,Clear
28-11-2022,22:00,32.6,32.7,11.5,6.3,86.43,0,7,0,Clear
28-11-2022,23:00,32.4,32.6,11.3,6.5,87.34,0,4,0,Clear
29-11-2022,00:00,32.5,32.5,11.1,5.6,88.99,0,4,0,Clear
29-11-2022,01:00,32.4,32.6,11,5.5,89.77,0,4,0,Clear
29-11-2022,02:00,32.3,32.4,10.8,4.7,89.96,0,0,0,Clear
29-11-2022,03:00,32.4,32.5,10.7,5.3,89.6,0,5.6,0,Clear
29-11-2022,04:00,32.2,32.4,10.5,5.3,87.67,0,7,0,Clear
29-11-2022,05:00,32.1,32.3,10.4,6.3,85.32,0,7,0,Clear
29-11-2022,06:00,32.2,32.4,10.3,6.5,85.03,0,8,0,Clear
29-11-2022,07:00,32.1,32.2,10.3,6.5,87.36,0,9.8,0,Clear
29-11-2022,08:00,32.2,32.1,10.2,6.9,87.91,0,6.6,0,Clear
29-11-2022,09:00,32.2,32.2,10.2,10.8,74.58,0,12.4,0,Clear
29-11-2022,10:00,32.1,32.1,10.2,13.8,68.61,0,14.4,7.8,Clear
29-11-2022,11:00,32,32.2,10.3,16.8,60.52,0,14.8,7.8,Clear
29-11-2022,12:00,32,32.2,10.5,18.8,57.33,0,20.9,43,Partially cloudy
29-11-2022,13:00,32,32.1,10.8,21.3,48.47,0,23,65.9,Partially cloudy
29-11-2022,14:00,32,32,11,20.9,53.17,0,23.7,76.1,Partially cloudy
29-11-2022,15:00,39,32,11.2,19.9,58.92,0,25.3,78.2,Partially cloudy
29-11-2022,16:00,41.5,32,11.6,15.7,96.44,1.159,18.3,100,"Rain, Overcast"
29-11-2022,17:00,45.2,32,12.7,16.1,91.11,7.752,15.4,100,"Rain, Overcast"
29-11-2022,18:00,45.2,39,13.2,15.4,99.11,5.396,18.9,100,"Rain, Overcast"
29-11-2022,19:00,39.9,41.5,13.1,15.9,99.11,9.22,11.3,100,"Rain, Overcast"
29-11-2022,20:00,41.4,45.2,13.1,17.4,93.58,4.453,13.5,100,"Rain, Overcast"
29-11-2022,21:00,39.6,45.2,13.1,17,98.48,3.136,22.3,100,"Rain, Overcast"
29-11-2022,22:00,38.2,39.9,13.1,17,98.16,0.224,25.1,98.5,"Rain, Overcast"
29-11-2022,23:00,38,41.4,13.1,16.4,98.63,1.714,24,95.3,"Rain, Overcast"
30-11-2022,00:00,38,39.6,13.1,16.5,98.15,0,11.6,100,Overcast
30-11-2022,01:00,43.1,38.2,13.6,16.4,98.07,1.714,17.4,100,"Rain, Overcast"
30-11-2022,02:00,45,38,13.5,15.9,98.87,12.55,12.7,100,"Rain, Overcast"
30-11-2022,03:00,40,38,13.5,15.5,98.52,1.903,14.2,100,"Rain, Overcast"
30-11-2022,04:00,38.8,43.1,13.5,15.5,97.72,0.173,3.1,100,"Rain, Overcast"
30-11-2022,05:00,38,45,13.4,15.5,98.38,0,2,100,Overcast
30-11-2022,06:00,37.6,40,13.4,15.7,97.99,0,9.6,69.1,Partially cloudy
30-11-2022,07:00,37.3,38.8,13.4,15.1,75.12,0,31.4,100,Overcast
30-11-2022,08:00,36.9,38,13.2,11.4,70.02,0,26.8,38,Partially cloudy
30-11-2022,09:00,36.7,37.6,13.1,9.7,73.3,0,21.2,98.5,Overcast
30-11-2022,10:00,36.6,37.3,12.9,8.1,70.84,0,26.3,86.6,Partially cloudy
30-11-2022,11:00,36.3,36.9,12.8,8.3,61.92,0,25.9,24.8,Partially cloudy
30-11-2022,12:00,36.2,36.7,12.7,9.9,55.03,0,21.6,24.8,Partially cloudy
30-11-2022,13:00,36,36.6,12.6,9.3,51.21,0,18.8,24.8,Partially cloudy
30-11-2022,14:00,35.8,36.3,12.6,10.3,47.57,0,16.4,24.8,Partially cloudy
30-11-2022,15:00,35.8,36.2,12.6,10.2,43.41,0,15.2,0,Clear
30-11-2022,16:00,35.7,36,12.5,10.2,37.06,0,14.6,0,Clear
30-11-2022,17:00,35.4,35.8,12.4,9.6,37.22,0,14.6,0,Clear
30-11-2022,18:00,35.6,35.8,12.2,7.3,47.24,0,10.6,0,Clear
30-11-2022,19:00,35.4,35.7,12,5.4,56.81,0,4,0,Clear
30-11-2022,20:00,35.3,35.4,11.8,4.8,59.35,0,7.7,0,Clear
30-11-2022,21:00,35.2,35.6,11.6,3.8,58.12,0,7.5,0,Clear
30-11-2022,22:00,35.1,35.4,11.3,3.3,58.94,0,9.1,0,Clear
30-11-2022,23:00,35,35.3,11.1,2.3,62.12,0,9.4,0,Clear
01-12-2022,00:00,34.9,35.2,10.9,2.3,58.73,0,7.9,0,Clear
01-12-2022,01:00,34.8,35.1,10.7,1,63.49,0,4,0,Clear
